Probe_name	GB_ACC
214218_s_at	AV699347
214219_x_at	BE646618
214220_s_at	AW003635
214221_at	AI825212
214222_at	AB023161
214223_at	AA427737
214224_s_at	BE674061
214225_at	BE674061
214226_at	AA528252
214227_at	BF432795
214228_x_at	AJ277151
214229_at	AL122077
214230_at	R37664
214231_s_at	AI744626
214232_at	AL037534
214233_at	AW086154
214234_s_at	X90579
214235_at	X90579
214236_at	AA166684
214237_x_at	AI760470
214238_at	AI093572
214239_x_at	AI560455
214240_at	AL556409
214241_at	AA723057
214242_at	AI189305
214243_s_at	AL450314
214244_s_at	AV717561
214245_at	AI734124
214246_x_at	AI859060
214247_s_at	AU148057
214248_s_at	AW071795
214249_at	AK000179
214250_at	AI337584
214251_s_at	AI337584
214252_s_at	AV700514
214253_s_at	AI672185
214254_at	AW438674
214255_at	N35112
214256_at	AB011138
214257_s_at	AA890010
214258_x_at	AA886971
214259_s_at	AI144075
214260_at	AI079287
214261_s_at	H71135
214262_at	BE964082
214263_x_at	AI192781
214264_s_at	AI656610
214265_at	AI193623
214266_s_at	AW206786
214267_s_at	AI050793
214268_s_at	AL042220
214269_at	AK025922
214270_s_at	AI885178
214271_x_at	AA281332
214272_at	AI362018
214273_x_at	AV704353
214274_s_at	AI860341
214275_at	AI217362
214276_at	N49268
214277_at	AI376724
214278_s_at	AI358939
214279_s_at	W74452
214280_x_at	X79536
214281_s_at	AA524525
214282_at	AA191647
214283_at	AU150186
214284_s_at	AA022949
214285_at	AI041520
214286_at	X63749
214287_s_at	BE675449
214288_s_at	W86293
214289_at	W86293
214290_s_at	AI313324
214291_at	AA522618
214292_at	AA808063
214293_at	AI539361
214294_at	AI122905
214295_at	AW129056
214296_x_at	AV721013
214297_at	BE857703
214298_x_at	AL568374
214299_at	AI676092
214300_s_at	AI676092
214301_s_at	AI857455
214302_x_at	BF061637
214303_x_at	AW192795
214304_x_at	AI077476
214305_s_at	AW003030
214306_at	AA209332
214307_at	AI478172
214308_s_at	AI478172
214309_s_at	AI435747
214310_s_at	AI767884
214311_at	AI767884
214312_at	AI693985
214313_s_at	BE138647
214314_s_at	BE138647
214315_x_at	AI348935
214316_x_at	AI378706
214317_x_at	BE348997
214318_s_at	W58342
214319_at	W58342
214320_x_at	T67741
214321_at	BF440025
214322_at	AA284757
214323_s_at	N36842
214324_at	BF222483
214325_at	BF046750
214326_x_at	AI339541
214327_x_at	AI888178
214328_s_at	R01140
214329_x_at	AW474434
214330_at	AF070584
214331_at	AI796813
214332_s_at	AI796813
214333_x_at	U69268
214334_x_at	N34846
214335_at	AI669349
214336_s_at	AI621079
214337_at	AI621079
214338_at	AL050381
214339_s_at	AA744529
214340_at	AF020774
214341_at	AI741833
214342_at	AI017382
214343_s_at	AI017382
214344_at	R87507
214345_at	BF058643
214346_at	AW026646
214347_s_at	AW772056
214348_at	NM_001057
214349_at	AV764378
214350_at	AI762021
214351_x_at	AA789278
214352_s_at	BF673699
214353_at	AW241864
214354_x_at	T91506
214355_x_at	AW274747
214356_s_at	AI272899
214357_at	AL035295
214358_at	AW188201
214359_s_at	AI218219
214360_at	AA772023
214361_s_at	AW170602
214362_at	AW170602
214363_s_at	AA129420
214364_at	W84525
214365_at	X04201
214366_s_at	AA995910
214367_at	AI688812
214368_at	AI688812
214369_s_at	AI688812
214370_at	AW238654
214371_at	AI652441
214372_x_at	AI732416
214373_at	AI582773
214374_s_at	AI962377
214375_at	AI962377
214376_at	AI263044
214377_s_at	BF508685
214378_at	BF109662
214379_at	AI954458
214380_at	AI334332
214381_at	BG150564
214382_at	AL021331
214383_x_at	BF063121
214384_s_at	BF446672
214385_s_at	AI521646
214386_at	AI939402
214387_x_at	AA633841
214388_at	AI732885
214389_at	AI733515
214390_s_at	AI652662
214391_x_at	AI762344
214392_at	AA431984
214393_at	AI884814
214394_x_at	AI613383
214395_x_at	AI335509
214396_s_at	AI827820
214397_at	AI827820
214398_s_at	AW340333
214399_s_at	BF588953
214400_at	AI991694
214401_at	AA725078
214402_s_at	AA521233
214403_x_at	AI307915
214404_x_at	AI435670
214405_at	Z39557
214406_s_at	AW135332
214407_x_at	AI240545
214408_s_at	AL021937
214409_at	AL021937
214410_at	N32151
214411_x_at	AW584011
214412_at	AI218431
214413_at	AV647713
214414_x_at	T50399
214415_at	N58120
214416_at	AA654415
214417_s_at	N39010
214418_at	AI656822
214419_s_at	AV646536
214420_s_at	AV657878
214421_x_at	AV652420
214422_at	T93562
214423_x_at	AV652403
214424_s_at	AV650852
214425_at	AV645756
214426_x_at	BF062223
214427_at	NM_006170
214428_x_at	K02403
214429_at	U47635
214430_at	NM_000169
214431_at	NM_003875
214432_at	NM_000703
214433_s_at	NM_003944
214434_at	AB007877
214435_x_at	NM_005402
214436_at	AF176518
214437_s_at	NM_005412
214438_at	M60721
214439_x_at	AF043899
214440_at	NM_000662
214441_at	NM_005819
214442_s_at	AF077953
214443_at	NM_006505
214444_s_at	NM_006505
214445_at	NM_012081
214446_at	NM_012081
214447_at	NM_005238
214448_x_at	NM_002503
214449_s_at	NM_012249
214450_at	NM_001335
214451_at	NM_003221
214452_at	NM_005504
214453_s_at	NM_006417
214454_at	NM_014244
214455_at	NM_003526
214456_x_at	M23699
214457_at	NM_006735
214458_at	AF230877
214459_x_at	M12679
214460_at	NM_002338
214461_at	NM_004139
214462_at	NM_004232
214463_x_at	NM_003541
214464_at	NM_003607
214465_at	NM_000608
214466_at	NM_005266
214467_at	NM_003608
214468_at	D00943
214469_at	NM_021052
214470_at	NM_002258
214471_x_at	NM_000894
214472_at	NM_003530
214473_x_at	NM_005395
214474_at	NM_005399
214475_x_at	AF127764
214476_at	NM_005423
214477_at	NM_005934
214478_at	NM_006944
214479_at	NM_001496
214480_at	L16464
214481_at	NM_003514
214482_at	NM_006977
214483_s_at	AF124489
214484_s_at	AF226604
214485_at	NM_024410
214486_x_at	AF041459
214487_s_at	NM_002886
214488_at	NM_002886
214489_at	NM_000510
214490_at	NM_004042
214491_at	NM_001051
214492_at	NM_000337
214493_s_at	NM_005799
214494_s_at	NM_005200
214495_at	NM_006078
214496_x_at	NM_012330
214497_s_at	NM_005599
214498_at	NM_001672
214499_s_at	AF249273
214500_at	AF044286
214501_s_at	AF044286
214502_at	NM_021058
214503_x_at	NM_022571
214504_at	NM_020469
214505_s_at	AF220153
214506_at	NM_007264
214507_s_at	NM_014285
214508_x_at	U44836
214509_at	NM_003533
214510_at	NM_005293
214511_x_at	L03419
214512_s_at	NM_006713
214513_s_at	M34356
214514_at	NM_003906
214515_at	NM_003553
214516_at	NM_003544
214517_at	NM_005553
214518_at	NM_005390
214519_s_at	NM_005059
214520_at	NM_005251
214521_at	NM_019089
214522_x_at	NM_021065
214523_at	NM_001805
214524_at	NM_021081
214525_x_at	AB039667
214526_x_at	NM_005394
214527_s_at	AB041836
214528_s_at	NM_013951
214529_at	NM_000549
214530_x_at	AF156225
214531_s_at	AF065484
214532_x_at	AF268615
214533_at	NM_001836
214534_at	NM_005322
214535_s_at	NM_021599
214536_at	NM_020427
214537_at	NM_005320
214538_x_at	AF073921
214539_at	NM_005024
214540_at	NM_003527
214541_s_at	AF142418
214542_x_at	NM_003509
214543_x_at	AF142421
214544_s_at	NM_003825
214545_s_at	NM_007198
214546_s_at	NM_002566
214547_at	NM_018417
214548_x_at	AF064092
214549_x_at	NM_005987
214550_s_at	AF145029
214551_s_at	NM_006137
214552_s_at	AF098638
214553_s_at	NM_006628
214554_at	NM_003511
214555_at	NM_001053
214556_at	NM_001052
214557_at	NM_006607
214558_at	NM_005288
214559_at	NM_000796
214560_at	NM_002030
214561_at	NM_024317
214562_at	NM_003546
214563_at	AF152524
214564_s_at	AF152524
214565_s_at	NM_012390
214566_at	NM_012390
214567_s_at	NM_003175
214568_at	NM_012217
214569_at	NM_002169
214570_x_at	NM_014348
214571_at	NM_005247
214572_s_at	NM_005543
214574_x_at	NM_007161
214575_s_at	NM_001700
214576_at	NM_003771
214577_at	BG164365
214578_s_at	AV683882
214579_at	NM_020448
214580_x_at	AL569511
214581_x_at	BE568134
214582_at	NM_000753
214583_at	AI268381
214584_x_at	R99037
214585_s_at	AL390171
214586_at	T16257
214587_at	BE877796
214588_s_at	R38475
214589_at	AL119322
214590_s_at	AL545760
214591_at	BF215673
214592_s_at	BE259395
214593_at	AV703470
214594_x_at	BG252666
214595_at	AI332979
214596_at	T15991
214597_at	BC000256
214598_at	AL049977
214599_at	NM_005547
214600_at	AW771935
214601_at	AI350339
214602_at	D17391
214603_at	U82671
214604_at	NM_021192
214605_x_at	AL046992
214606_at	BF129969
214607_at	AW085556
214608_s_at	AJ000098
214609_at	AI469991
214610_at	AV702430
214611_at	U16125
214612_x_at	U10691
214613_at	AW024085
214614_at	AI738662
214615_at	NM_014499
214616_at	NM_003532
214617_at	AI445650
214618_at	AF015452
214619_at	X72304
214620_x_at	BF038548
214621_at	S70004
214622_at	M17252
214623_at	AA845710
214624_at	AA548647
214625_s_at	AF218033
214626_s_at	AK026548
214627_at	X14346
214628_at	M96739
214629_x_at	AF320999
214630_at	X54741
214631_at	BG391005
214632_at	AA295257
214633_at	AI824954
214634_at	AL523073
214635_at	AI701514
214636_at	AA747379
214637_at	BG437034
214638_s_at	AV681875
214639_s_at	S79910
214640_at	AL021331
214641_at	M81379
214642_x_at	AI200443
214643_x_at	BG034080
214644_at	BF061074
214645_at	AK025116
214646_at	AL522145
214647_s_at	BG402460
214648_at	AI207120
214649_s_at	U58033
214650_x_at	AL050328
214651_s_at	U41813
214652_at	X58987
214655_at	U18549
214656_x_at	BE790157
214657_s_at	AU134977
214658_at	BG286537
214659_x_at	AC007956
214660_at	X68742
214661_s_at	R06783
214662_at	D26488
214663_at	AB007941
214664_at	AU121975
214665_s_at	AK000095
214666_x_at	AI204981
214667_s_at	AK026607
214668_at	BG532405
214669_x_at	BG485135
214670_at	AA653300
214671_s_at	L19704
214672_at	AB023215
214673_s_at	AU140931
214674_at	AW451502
214675_at	BC005407
214676_x_at	AF113616
214677_x_at	X57812
214678_x_at	R51161
214679_x_at	AL110227
214680_at	BF674712
214681_at	AI830490
214682_at	AK023376
214683_s_at	AI251890
214684_at	X63381
214685_at	AB000464
214686_at	AA868898
214687_x_at	AK026577
214688_at	BF217301
214689_at	BF435151
214690_at	AA004579
214691_x_at	AU121431
214692_s_at	AL041139
214693_x_at	BE732345
214694_at	N31673
214695_at	AW051361
214696_at	AF070569
214697_s_at	AW190873
214698_at	AW190873
214699_x_at	AK024279
214700_x_at	AK000323
214701_s_at	AJ276395
214702_at	AJ276395
214703_s_at	AW954107
214704_at	AK024679
214705_at	AJ001306
214706_at	AU149447
214707_x_at	AB002326
214708_at	BG484314
214709_s_at	Z22551
214710_s_at	BE407516
214711_at	BE568184
214712_at	AK023827
214713_at	AI703162
214714_at	AK022360
214715_x_at	AK024789
214716_at	AW504018
214717_at	AL137534
214718_at	AK026142
214719_at	AK026720
214720_x_at	BF981643
214721_x_at	AL162074
214722_at	AW516297
214723_x_at	AB046861
214724_at	AF070621
214725_at	BE968773
214726_x_at	AL556041
214727_at	X95152
214728_x_at	AK026573
214729_at	AA400421
214730_s_at	AK025457
214731_at	AB037854
214732_at	AU121035
214733_s_at	AL031427
214734_at	AB014524
214735_at	AW166711
214736_s_at	BE898639
214737_x_at	AV725195
214738_s_at	BE792298
214739_at	AI357539
214740_at	BE676209
214741_at	AW968301
214742_at	AB029041
214743_at	BE046521
214744_s_at	AK021960
214745_at	AW665865
214746_s_at	BE549732
214747_at	AK022892
214748_at	U50529
214749_s_at	AK000818
214750_at	L13197
214751_at	BE541042
214752_x_at	AI625550
214753_at	AW084068
214754_at	AB007861
214755_at	AK022632
214756_x_at	AB017004
214757_at	BG178274
214758_at	AL080157
214759_at	AL583911
214760_at	AL049942
214761_at	AW149417
214762_at	BF340635
214763_at	AK023937
214764_at	AW029169
214765_s_at	AK024677
214766_s_at	AL080144
214767_s_at	AL551046
214768_x_at	BG540628
214769_at	AF052117
214770_at	AI299239
214771_x_at	AK025604
214772_at	H08993
214773_x_at	AI983505
214774_x_at	AK027006
214775_at	AW139448
214776_x_at	AA777793
214777_at	BG482805
214778_at	AB011541
214779_s_at	R51077
214780_s_at	AK002201
214781_at	AL162013
214782_at	AU155105
214783_s_at	BG177920
214784_x_at	BE966299
214785_at	AB023203
214786_at	AA361361
214787_at	BE268538
214788_x_at	AA731713
214789_x_at	AA524274
214790_at	AK001406
214791_at	AK023116
214792_x_at	AI955119
214793_at	X93921
214794_at	BF669264
214795_at	AL137703
214796_at	AW439543
214797_s_at	BC000281
214798_at	AW291664
214799_at	AI821777
214800_x_at	R83000
214801_at	W88821
214802_at	AK022397
214803_at	BF344237
214804_at	BF793446
214805_at	U79273
214806_at	U90030
214807_at	AI278204
214808_at	AU147851
214809_at	AL050047
214811_at	AB002316
214812_s_at	D80006
214813_at	W90796
214814_at	BF592058
214815_at	AU136587
214816_x_at	BC003535
214817_at	BE783668
214818_at	AF007146
214819_at	BF571239
214820_at	AJ002572
214821_at	AF052119
214822_at	AF131833
214823_at	AF033199
214824_at	Z73903
214825_at	L10374
214826_at	U79276
214827_at	AL031680
214828_s_at	AL157851
214829_at	AK023446
214830_at	AI537540
214831_at	AK024944
214832_at	X87870
214833_at	AB007958
214834_at	AU118874
214835_s_at	AF131748
214836_x_at	BG536224
214837_at	M12523
214838_at	AL035297
214839_at	AF052108
214840_at	AF038192
214841_at	AF070524
214842_s_at	M12523
214843_s_at	AK022864
214844_s_at	AL050069
214845_s_at	AF257659
214846_s_at	AB037751
214847_s_at	BG111168
214848_at	U79277
214849_at	AW500220
214850_at	X75940
214851_at	X87870
214852_x_at	BF573874
214853_s_at	AI091079
214854_at	AC004490
214855_s_at	AL050050
214856_at	BF434424
214857_at	AL050035
214858_at	AF070536
214859_at	AI635302
214860_at	AL022165
214861_at	AI341811
214862_x_at	AL080082
214863_at	AL022165
214864_s_at	AK024386
214865_at	AC004490
214866_at	X74039
214867_at	AL080182
214868_at	AW189518
214869_x_at	AK021533
214870_x_at	AC002045
214871_x_at	BC005066
214872_at	AL080129
214873_at	AL137651
214874_at	AL050364
214875_x_at	AW001847
214876_s_at	AI628925
214877_at	BE794663
214878_at	AU118165
214879_x_at	AY007087
214880_x_at	D90453
214881_s_at	X56687
214882_s_at	BG254869
214883_at	X55005
214884_at	AL033403
214885_at	AL050395
214886_s_at	AL049786
214887_at	AL049786
214888_at	AK023851
214889_at	AL080065
214890_s_at	AL080065
214891_at	U79257
214892_x_at	BC004262
214893_x_at	AI421964
214894_x_at	AK023285
214895_s_at	AU135154
214896_at	AL109671
214897_at	AB007975
214898_x_at	AB038783
214899_at	AC007842
214900_at	AC004522
214901_at	AI671579
214902_x_at	AL080232
214903_at	AF070580
214904_at	AI927984
214905_at	AL109674
214906_x_at	AL049786
214907_at	BF110434
214908_s_at	AC004893
214909_s_at	AK026191
214910_s_at	AF161454
214911_s_at	S78771
214912_at	AK022067
214913_at	AB002364
214914_at	U79304
214915_at	AK021842
214916_x_at	BG340548
214917_at	AK024252
214918_at	AK024911
214919_s_at	R39094
214920_at	R33964
214921_at	U02632
214922_at	BE567977
214923_at	AK001155
214924_s_at	AK000754
214925_s_at	AK026484
214926_at	AK026484
214927_at	AL359052
214928_at	AI915513
214929_s_at	AL137384
214930_at	AW449813
214931_s_at	AC005070
214932_at	AL133620
214933_at	AA769818
214934_at	AW411030
214935_at	BE794962
214936_at	AW298219
214937_x_at	AI924817
214938_x_at	AF283771
214939_x_at	AB011399
214940_s_at	AB018275
214941_s_at	AA675900
214942_at	D38491
214943_s_at	D38491
214944_at	AK001854
214945_at	AW514267
214946_x_at	AV728658
214947_at	AF052146
214948_s_at	AL050136
214949_at	AL050136
214950_at	L39064
214951_at	AL050358
214952_at	BF348061
214953_s_at	X06989
214954_at	BF977837
214955_at	AI912086
214956_at	AF090101
214957_at	BF594459
214958_s_at	AK021738
214959_s_at	AF229253
214960_at	AF229253
214961_at	AI818409
214962_s_at	AK026236
214963_at	AK026236
214964_at	AA554430
214965_at	AF070574
214966_at	S40369
214967_at	AU146983
214968_at	AV694312
214969_at	AF251442
214970_s_at	X17247
214971_s_at	AV695711
214972_at	AU144791
214973_x_at	AJ275469
214974_x_at	AK026546
214975_s_at	AK001816
214976_at	AI554467
214977_at	AK023852
214978_s_at	AK023365
214979_at	AK000791
214980_at	AF037219
214981_at	AW137148
214982_at	AK021418
214983_at	AL080135
214984_at	AC003007
214985_at	AF070571
214986_x_at	U37221
214987_at	AL049449
214988_s_at	X63071
214989_x_at	BC000969
214990_at	AC004472
214991_s_at	AC004472
214992_s_at	AD000092
214993_at	AF070642
214994_at	BF508948
214995_s_at	BF508948
214996_at	AL079294
214997_at	AW675473
214998_at	AF090100
214999_s_at	AW243089
215000_s_at	AL117593
215001_s_at	AL161952
215002_at	BE000837
215003_at	AA921844
215004_s_at	AC004475
215005_at	AV723666
215006_at	AK023816
215008_at	AA582404
215009_s_at	U92014
215010_s_at	AJ006701
215011_at	AJ006835
215012_at	AU144775
215013_s_at	AK023845
215014_at	AL512727
215015_at	AA319460
215016_x_at	BC004912
215017_s_at	AW270932
215018_at	AB051518
215019_x_at	AW474158
215020_at	AF123462
215021_s_at	AF123462
215022_x_at	BG429214
215023_s_at	AC000064
215024_at	AK000993
215025_at	S76476
215026_x_at	U81961
215027_at	U79275
215028_at	AB002438
215029_at	AL117451
215030_at	AK023187
215031_x_at	BG420893
215032_at	AK022442
215033_at	AI189753
215034_s_at	AI189753
215035_at	AI952772
215036_at	AI952772
215037_s_at	U72398
215038_s_at	AF049103
215039_at	AK002179
215040_at	AL049218
215041_s_at	BE259050
215042_at	AI123471
215043_s_at	X83301
215044_s_at	AI571996
215045_at	BC004145
215046_at	AL133053
215047_at	AL080170
215048_at	AW663885
215049_x_at	Z22969
215050_x_at	BG325734
215051_x_at	BF213829
215052_at	AW297087
215053_at	AK023808
215054_at	H16758
215055_at	U79265
215056_at	AI267546
215057_at	U66046
215058_at	AU144041
215059_at	AA053967
215060_at	AL390145
215061_at	AK023081
215062_at	AL390143
215063_x_at	AL390149
215064_at	AK027246
215065_at	AF091081
215066_at	AU158443
215067_x_at	AU147942
215068_s_at	BC004228
215069_at	AK025065
215070_x_at	AK022408
215071_s_at	AL353759
215072_x_at	AK025270
215073_s_at	AL554245
215074_at	AK022489
215075_s_at	L29511
215076_s_at	AU144167
215077_at	AU144167
215078_at	AL050388
215079_at	AK026723
215080_s_at	U81031
215081_at	AF035294
215082_at	BF973387
215083_at	AL049263
215084_s_at	AL031427
215085_x_at	AL137706
215086_at	AB037838
215087_at	AL109730
215088_s_at	BG110532
215089_s_at	AW409974
215090_x_at	AK021884
215091_s_at	BE542815
215092_s_at	AJ005683
215093_at	U82671
215094_at	U79249
215095_at	AU145746
215096_s_at	AU145746
215097_at	BG420053
215098_at	BF337038
215099_s_at	BF337038
215100_at	AL022724
215101_s_at	BG166705
215102_at	AK026768
215103_at	AW192911
215104_at	AL136557
215105_at	U50531
215106_at	AI923972
215107_s_at	AI923972
215108_x_at	U80736
215109_at	R02172
215110_at	AF019382
215111_s_at	AK027071
215112_x_at	AB020668
215113_s_at	AK000923
215114_at	AK000923
215115_x_at	AI613045
215116_s_at	AF035321
215117_at	AW058148
215118_s_at	AW519168
215119_at	AI522028
215120_s_at	BF697247
215121_x_at	AA680302
215122_at	AK022330
215123_at	AL049250
215124_at	BE886287
215125_s_at	AV691323
215126_at	AL109716
215127_s_at	AL517946
215128_at	AV704232
215129_at	AJ000008
215130_s_at	AC002550
215131_at	AC002550
215132_at	AL137474
215133_s_at	AL117630
215134_at	H84390
215135_at	AI690583
215136_s_at	AL050353
215137_at	H92070
215138_s_at	AB015329
215139_at	AL137508
215140_at	AL109667
215141_at	AA493300
215142_at	AA815276
215143_at	AL049437
215144_at	AF007147
215145_s_at	AC005378
215146_s_at	AB028966
215147_at	AF007147
215148_s_at	AI141541
215149_at	AF052109
215150_at	AF090896
215151_at	AB014594
215152_at	AI357042
215153_at	AF037070
215154_at	AL080134
215155_at	J04178
215156_at	AL109709
215157_x_at	AI734929
215158_s_at	AK022531
215159_s_at	AI239732
215160_x_at	AL441988
215161_at	AW016039
215162_at	AB020691
215163_at	AK022211
215164_at	AL049279
215165_x_at	AL080099
215166_at	AB028953
215167_at	BE567032
215168_at	AK023063
215169_at	BE885244
215170_s_at	AB020719
215171_s_at	AK023063
215172_at	AL050040
215173_at	N46852
215174_at	AL021026
215175_at	AB023212
215176_x_at	AW404894
215177_s_at	AV733308
215178_x_at	AV724215
215179_x_at	AK023843
215180_at	AL109703
215181_at	AF035300
215182_x_at	AL050122
215183_at	AF090886
215184_at	AK026801
215185_at	AK024177
215186_at	AL050074
215187_at	AK023417
215188_at	AF339785
215189_at	X99142
215190_at	AV717062
215191_at	AW836210
215192_at	D38500
215193_x_at	AJ297586
215194_at	AF035594
215195_at	AF035594
215196_at	AU158566
215197_at	AK023838
215198_s_at	AU147402
215199_at	AU147402
215200_x_at	AK022362
215201_at	AW166925
215202_at	AK025313
215203_at	AW438464
215204_at	AU147295
215205_x_at	S83390
215206_at	AK025143
215207_x_at	BF695847
215208_x_at	AK021571
215209_at	AU143984
215210_s_at	S72422
215211_at	AF054994
